ip,datetime,method,url,size,year,month,day,hour,status_200,status_404,status_500,ip_encoded,about,contact,delete,get,html,index,login,post
44.36.147.205,2024-09-22 07:12:37,POST,/contact.html,4297,2024,9,22,7,False,False,True,44036147205,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
134.124.101.64,2023-08-04 01:16:52,GET,/login,2604,2023,8,4,1,False,True,False,134124101064,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
28.219.159.208,2020-10-16 12:28:58,POST,/contact.html,1888,2020,10,16,12,False,False,True,28219159208,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
73.201.82.94,2021-10-01 19:08:42,POST,/login,2936,2021,10,1,19,False,False,True,73201082094,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
104.154.221.76,2020-01-25 04:27:31,POST,/index.html,4574,2020,1,25,4,True,False,False,104154221076,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
17.105.109.47,2023-08-06 14:09:18,DELETE,/contact.html,3917,2023,8,6,14,True,False,False,17105109047,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
249.189.240.86,2020-08-04 06:53:09,POST,/contact.html,2983,2020,8,4,6,True,False,False,249189240086,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
162.147.92.224,2021-12-16 15:33:04,DELETE,/index.html,3103,2021,12,16,15,False,True,False,162147092224,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
75.137.4.44,2024-12-28 05:11:56,POST,/index.html,2224,2024,12,28,5,False,True,False,75137004044,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
188.40.161.147,2023-01-25 21:13:55,POST,/login,4655,2023,1,25,21,True,False,False,188040161147,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
168.20.5.122,2024-07-29 14:28:22,GET,/contact.html,4401,2024,7,29,14,True,False,False,168020005122,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
126.80.58.98,2021-11-05 16:27:36,DELETE,/index.html,1586,2021,11,5,16,False,True,False,126080058098,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
106.195.169.85,2024-11-10 11:52:15,GET,/login,2286,2024,11,10,11,True,False,False,106195169085,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
49.39.180.245,2021-03-18 16:05:54,DELETE,/contact.html,3659,2021,3,18,16,True,False,False,49039180245,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
222.96.216.253,2023-12-26 21:12:35,DELETE,/about.html,3668,2023,12,26,21,False,True,False,222096216253,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
115.160.115.96,2023-05-06 12:50:02,DELETE,/index.html,1464,2023,5,6,12,False,True,False,115160115096,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
143.229.135.105,2020-09-10 00:46:10,GET,/about.html,3115,2020,9,10,0,True,False,False,143229135105,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
245.118.49.226,2024-07-14 05:38:44,GET,/index.html,2041,2024,7,14,5,True,False,False,245118049226,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
200.71.195.218,2020-12-25 04:11:25,DELETE,/contact.html,2580,2020,12,25,4,False,True,False,200071195218,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
163.224.151.180,2020-11-13 05:37:17,DELETE,/index.html,4693,2020,11,13,5,True,False,False,163224151180,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
169.84.130.150,2024-07-05 04:04:45,GET,/index.html,2805,2024,7,5,4,True,False,False,169084130150,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
251.80.209.160,2022-01-08 21:39:28,GET,/login,3809,2022,1,8,21,False,True,False,251080209160,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
64.171.21.151,2020-06-26 06:03:38,DELETE,/login,2677,2020,6,26,6,False,False,True,64171021151,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
204.249.213.39,2024-09-17 00:20:58,DELETE,/about.html,4487,2024,9,17,0,False,True,False,204249213039,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
253.63.26.227,2023-03-29 01:34:16,DELETE,/about.html,2571,2023,3,29,1,False,True,False,253063026227,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
31.158.162.231,2024-11-16 13:48:04,POST,/login,4973,2024,11,16,13,False,True,False,31158162231,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
231.67.38.40,2024-12-10 09:42:14,DELETE,/login,3486,2024,12,10,9,False,False,True,231067038040,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
194.42.60.224,2020-01-21 19:13:57,GET,/about.html,4309,2020,1,21,19,False,False,True,194042060224,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
188.33.157.141,2021-05-31 18:58:29,POST,/contact.html,4797,2021,5,31,18,False,False,True,188033157141,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
204.189.43.53,2021-10-24 15:57:43,DELETE,/index.html,4110,2021,10,24,15,False,True,False,204189043053,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
158.56.149.197,2024-06-09 10:31:02,GET,/contact.html,1835,2024,6,9,10,False,False,True,158056149197,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
149.98.187.179,2021-10-30 01:05:57,POST,/index.html,1304,2021,10,30,1,True,False,False,149098187179,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
117.85.102.191,2022-12-10 11:11:17,POST,/index.html,2057,2022,12,10,11,True,False,False,117085102191,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
203.114.53.128,2020-10-20 12:02:37,GET,/index.html,1201,2020,10,20,12,False,True,False,203114053128,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
82.204.97.181,2023-01-27 20:48:29,DELETE,/about.html,1995,2023,1,27,20,False,True,False,82204097181,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
49.161.141.138,2024-08-21 05:33:58,POST,/contact.html,4840,2024,8,21,5,False,True,False,49161141138,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
124.88.107.170,2022-08-19 16:00:40,GET,/index.html,4443,2022,8,19,16,False,False,True,124088107170,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
26.93.87.209,2021-12-13 03:31:05,POST,/index.html,2842,2021,12,13,3,False,True,False,26093087209,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
250.47.97.79,2022-07-27 13:10:13,GET,/about.html,4782,2022,7,27,13,False,False,True,250047097079,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
239.95.81.213,2022-01-13 07:53:59,GET,/login,1987,2022,1,13,7,False,False,True,239095081213,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
90.16.22.108,2020-09-23 09:27:33,GET,/contact.html,2951,2020,9,23,9,True,False,False,90016022108,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
212.176.194.57,2024-03-10 07:20:17,DELETE,/about.html,3261,2024,3,10,7,True,False,False,212176194057,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
90.60.58.147,2021-09-12 05:02:06,POST,/login,3028,2021,9,12,5,True,False,False,90060058147,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
237.11.51.150,2021-08-04 21:44:12,POST,/index.html,3691,2021,8,4,21,True,False,False,237011051150,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
71.24.142.143,2022-09-17 20:13:19,POST,/contact.html,2284,2022,9,17,20,True,False,False,71024142143,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
3.202.2.161,2022-08-17 11:17:08,POST,/about.html,1687,2022,8,17,11,False,False,True,3202002161,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
183.52.23.194,2021-07-09 11:38:52,DELETE,/index.html,4323,2021,7,9,11,False,True,False,183052023194,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
55.119.159.12,2020-07-31 15:37:17,POST,/contact.html,2785,2020,7,31,15,True,False,False,55119159012,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
213.196.248.142,2021-12-12 20:17:37,DELETE,/login,4386,2021,12,12,20,False,True,False,213196248142,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
223.31.62.50,2024-09-14 20:52:36,DELETE,/index.html,3040,2024,9,14,20,False,True,False,223031062050,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
160.161.230.63,2023-10-15 21:05:13,DELETE,/index.html,4590,2023,10,15,21,False,False,True,160161230063,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
10.100.78.45,2022-02-11 11:27:21,POST,/contact.html,2549,2022,2,11,11,False,True,False,10100078045,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
116.231.81.74,2024-01-16 22:32:32,DELETE,/login,2939,2024,1,16,22,False,False,True,116231081074,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
53.145.229.182,2021-04-07 02:22:45,GET,/login,3313,2021,4,7,2,True,False,False,53145229182,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
137.105.224.199,2021-12-27 14:10:13,DELETE,/about.html,1469,2021,12,27,14,False,False,True,137105224199,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
220.59.224.167,2024-11-07 23:28:27,POST,/about.html,4817,2024,11,7,23,False,False,True,220059224167,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
175.91.76.5,2022-10-13 14:10:35,POST,/about.html,2050,2022,10,13,14,True,False,False,175091076005,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
158.109.222.83,2020-02-08 04:33:52,POST,/index.html,3375,2020,2,8,4,True,False,False,158109222083,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
93.197.158.241,2022-12-31 02:57:12,DELETE,/login,4023,2022,12,31,2,True,False,False,93197158241,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
59.55.232.201,2023-12-03 17:10:13,POST,/login,3052,2023,12,3,17,False,True,False,59055232201,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
101.86.178.204,2021-02-08 03:10:18,POST,/index.html,4341,2021,2,8,3,False,False,True,101086178204,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
130.187.126.125,2023-12-06 05:37:29,POST,/about.html,2661,2023,12,6,5,False,False,True,130187126125,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
246.244.65.216,2020-08-02 19:34:57,DELETE,/index.html,2757,2020,8,2,19,False,False,True,246244065216,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
255.161.106.164,2023-10-16 20:25:08,GET,/contact.html,4201,2023,10,16,20,False,True,False,255161106164,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
178.59.55.50,2020-12-12 04:02:26,POST,/index.html,3042,2020,12,12,4,False,False,True,178059055050,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
122.158.160.132,2024-04-24 23:55:36,GET,/index.html,4375,2024,4,24,23,False,True,False,122158160132,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
208.235.31.230,2024-07-08 18:14:37,POST,/about.html,1464,2024,7,8,18,False,True,False,208235031230,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
217.18.200.72,2024-08-30 22:33:14,POST,/about.html,2404,2024,8,30,22,True,False,False,217018200072,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
112.19.138.3,2024-06-16 05:01:00,DELETE,/contact.html,2207,2024,6,16,5,False,False,True,112019138003,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
217.226.12.112,2020-02-20 16:52:44,DELETE,/login,1297,2020,2,20,16,True,False,False,217226012112,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
50.125.41.72,2020-08-25 05:05:29,DELETE,/index.html,1779,2020,8,25,5,False,False,True,50125041072,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
237.27.29.124,2023-12-19 04:52:13,DELETE,/index.html,3013,2023,12,19,4,True,False,False,237027029124,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
151.19.96.157,2024-11-16 23:06:34,POST,/about.html,4902,2024,11,16,23,False,True,False,151019096157,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
28.99.74.203,2023-05-06 20:38:48,POST,/login,1598,2023,5,6,20,True,False,False,28099074203,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
159.174.237.160,2024-03-18 20:39:11,POST,/contact.html,4002,2024,3,18,20,True,False,False,159174237160,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
221.26.53.188,2022-09-04 05:47:04,GET,/contact.html,2684,2022,9,4,5,False,False,True,221026053188,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
186.137.229.95,2023-06-28 20:09:01,GET,/index.html,2432,2023,6,28,20,False,False,True,186137229095,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
27.160.246.175,2024-04-09 11:29:44,GET,/index.html,2426,2024,4,9,11,False,False,True,27160246175,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
34.236.53.26,2021-06-24 13:15:14,DELETE,/contact.html,1411,2021,6,24,13,True,False,False,34236053026,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
184.246.231.129,2023-04-02 06:07:42,POST,/about.html,1896,2023,4,2,6,False,False,True,184246231129,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
6.174.215.210,2023-05-17 07:46:04,DELETE,/about.html,2960,2023,5,17,7,False,True,False,6174215210,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
245.192.21.137,2021-06-25 13:40:28,DELETE,/about.html,3181,2021,6,25,13,False,False,True,245192021137,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
81.198.199.140,2023-06-17 04:18:22,POST,/login,3283,2023,6,17,4,True,False,False,81198199140,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
155.147.110.98,2021-01-19 08:57:02,GET,/index.html,2351,2021,1,19,8,False,True,False,155147110098,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
66.237.99.111,2022-07-14 11:26:06,DELETE,/index.html,2449,2022,7,14,11,False,False,True,66237099111,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
75.60.175.202,2021-01-09 23:37:15,DELETE,/about.html,3196,2021,1,9,23,True,False,False,75060175202,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
231.176.7.200,2023-07-24 17:49:52,DELETE,/about.html,4320,2023,7,24,17,True,False,False,231176007200,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
200.187.132.77,2023-09-12 22:45:58,GET,/about.html,2012,2023,9,12,22,False,False,True,200187132077,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
255.90.222.24,2023-12-22 07:34:24,GET,/contact.html,4824,2023,12,22,7,False,True,False,255090222024,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
160.215.43.212,2020-08-31 03:35:11,DELETE,/index.html,4124,2020,8,31,3,False,False,True,160215043212,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
236.94.255.163,2022-09-27 19:56:12,GET,/login,1033,2022,9,27,19,True,False,False,236094255163,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
198.6.128.245,2022-02-26 17:36:18,GET,/about.html,1898,2022,2,26,17,False,False,True,198006128245,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
98.219.30.24,2023-12-02 08:24:00,DELETE,/contact.html,2770,2023,12,2,8,False,True,False,98219030024,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
225.21.236.48,2023-03-24 22:13:31,DELETE,/index.html,1566,2023,3,24,22,False,True,False,225021236048,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
131.218.7.1,2023-12-05 13:29:38,DELETE,/index.html,3386,2023,12,5,13,False,False,True,131218007001,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
159.254.253.202,2021-09-09 12:19:23,DELETE,/about.html,1871,2021,9,9,12,False,False,True,159254253202,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
251.176.230.232,2024-11-27 00:19:38,DELETE,/about.html,2934,2024,11,27,0,False,True,False,251176230232,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
193.92.8.58,2022-12-06 18:48:57,GET,/index.html,2956,2022,12,6,18,False,True,False,193092008058,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
7.254.165.69,2022-10-23 10:32:49,POST,/index.html,4790,2022,10,23,10,False,False,True,7254165069,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
123.56.215.192,2021-05-19 07:45:30,GET,/index.html,2875,2021,5,19,7,False,True,False,123056215192,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
112.90.232.183,2021-06-09 07:53:52,DELETE,/contact.html,4155,2021,6,9,7,False,False,True,112090232183,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
114.17.164.240,2021-01-02 19:52:29,POST,/index.html,3864,2021,1,2,19,False,False,True,114017164240,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
54.244.73.31,2024-07-12 10:55:34,GET,/login,1073,2024,7,12,10,False,True,False,54244073031,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
47.23.223.133,2023-03-10 14:53:03,POST,/index.html,3458,2023,3,10,14,False,False,True,47023223133,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
46.0.144.90,2020-06-05 00:41:25,DELETE,/index.html,2920,2020,6,5,0,False,False,True,46000144090,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
183.0.38.9,2024-10-12 21:15:20,DELETE,/about.html,2018,2024,10,12,21,False,False,True,183000038009,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
227.59.80.91,2022-06-04 22:57:58,GET,/index.html,1528,2022,6,4,22,False,False,True,227059080091,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
154.240.83.252,2023-06-14 06:43:18,POST,/about.html,3872,2023,6,14,6,True,False,False,154240083252,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
138.233.46.218,2024-09-11 02:00:49,DELETE,/contact.html,3728,2024,9,11,2,False,True,False,138233046218,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
249.22.184.158,2020-05-14 03:15:18,DELETE,/index.html,2516,2020,5,14,3,False,False,True,249022184158,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
145.18.49.223,2021-07-20 08:13:58,POST,/login,2164,2021,7,20,8,True,False,False,145018049223,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
86.199.238.154,2022-07-04 16:57:50,DELETE,/login,2804,2022,7,4,16,True,False,False,86199238154,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
73.161.145.20,2023-10-04 18:22:59,GET,/about.html,1202,2023,10,4,18,False,False,True,73161145020,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
175.175.195.178,2022-10-02 23:52:23,GET,/index.html,4237,2022,10,2,23,False,True,False,175175195178,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
139.121.74.187,2020-06-30 03:13:30,DELETE,/index.html,3105,2020,6,30,3,False,False,True,139121074187,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
239.5.7.109,2021-10-17 20:18:26,POST,/contact.html,1317,2021,10,17,20,True,False,False,239005007109,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
64.96.239.110,2024-05-28 09:03:22,POST,/login,4345,2024,5,28,9,False,False,True,64096239110,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
155.20.202.191,2021-03-06 07:35:57,GET,/index.html,2428,2021,3,6,7,False,False,True,155020202191,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
167.237.19.115,2022-02-02 17:27:46,GET,/login,4023,2022,2,2,17,False,True,False,167237019115,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
17.246.73.57,2024-09-24 22:46:37,GET,/about.html,4694,2024,9,24,22,True,False,False,17246073057,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
172.208.60.72,2023-01-04 05:28:57,GET,/login,4878,2023,1,4,5,False,True,False,172208060072,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
218.80.235.94,2023-09-27 13:54:17,DELETE,/contact.html,2839,2023,9,27,13,False,False,True,218080235094,0.0,0.700664575788991,0.6062982639893856,0.0,0.3761270627299911,0.0,0.0,0.0
22.128.176.13,2021-02-07 12:19:44,DELETE,/about.html,2720,2021,2,7,12,True,False,False,22128176013,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
187.105.157.193,2024-11-09 04:27:42,DELETE,/index.html,2446,2024,11,9,4,False,True,False,187105157193,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
88.146.194.88,2024-09-17 10:39:44,POST,/about.html,4828,2024,9,17,10,False,True,False,88146194088,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
234.161.231.16,2022-06-19 04:15:20,DELETE,/login,1597,2022,6,19,4,True,False,False,234161231016,0.0,0.0,0.6505635809403694,0.0,0.0,0.0,0.7594517938316054,0.0
181.229.14.205,2024-12-05 13:16:14,GET,/about.html,3826,2024,12,5,13,False,True,False,181229014205,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
27.213.247.198,2022-12-14 16:17:35,POST,/contact.html,4232,2022,12,14,16,False,True,False,27213247198,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
150.161.100.17,2022-12-10 10:58:50,POST,/contact.html,4346,2022,12,10,10,False,True,False,150161100017,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
21.190.87.69,2023-10-20 05:34:17,GET,/contact.html,1861,2023,10,20,5,False,True,False,21190087069,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
179.176.226.243,2021-09-21 05:32:06,POST,/index.html,4686,2021,9,21,5,False,True,False,179176226243,0.0,0.0,0.0,0.0,0.3747640830594092,0.6934942615875391,0.0,0.6153190970494855
98.207.51.184,2022-11-24 10:44:30,GET,/about.html,4488,2022,11,24,10,False,True,False,98207051184,0.691271972056759,0.0,0.0,0.6192877148299617,0.3723248405753281,0.0,0.0,0.0
110.188.203.173,2022-11-26 13:34:30,POST,/about.html,1253,2022,11,26,13,True,False,False,110188203173,0.6946886173766375,0.0,0.0,0.0,0.3741650741960277,0.0,0.0,0.6143355940682723
12.108.128.27,2021-11-18 13:51:15,DELETE,/index.html,3468,2021,11,18,13,False,False,True,12108128027,0.0,0.0,0.6082759351286037,0.0,0.3773539434268704,0.6982867520751149,0.0,0.0
10.51.12.103,2021-08-09 13:12:15,POST,/login,2304,2021,8,9,13,False,False,True,10051012103,0.0,0.0,0.0,0.0,0.0,0.0,0.7534983990125385,0.6574497415662595
137.50.128.199,2023-08-16 07:36:16,POST,/contact.html,4934,2023,8,16,7,False,True,False,137050128199,0.0,0.6958866658698936,0.0,0.0,0.3735622103227819,0.0,0.0,0.6133457616086058
9.245.11.79,2020-08-02 23:38:50,GET,/index.html,3554,2020,8,2,23,False,True,False,9245011079,0.0,0.0,0.0,0.6202693944147694,0.3729150407135787,0.6900726416558806,0.0,0.0
188.144.131.208,2024-11-11 04:58:45,GET,/contact.html,3753,2024,11,11,4,False,True,False,188144131208,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
28.35.78.96,2022-05-23 20:31:19,GET,/login,2854,2022,5,23,20,True,False,False,28035078096,0.0,0.0,0.0,0.6622775049403492,0.0,0.0,0.7492586378881366,0.0
247.43.80.110,2021-11-14 14:06:54,DELETE,/about.html,4674,2021,11,14,14,True,False,False,247043080110,0.6994738684276036,0.0,0.6072902383200375,0.0,0.3767424502602747,0.0,0.0,0.0
67.161.223.55,2023-12-05 22:47:45,GET,/contact.html,4241,2023,12,5,22,False,False,True,67161223055,0.0,0.6924750674202508,0.0,0.6182996707901875,0.3717308140335755,0.0,0.0,0.0
